,text
425,"the four candidates left now are bernie sanders elizabeth warren joe biden and michael bloomberg

joe gets a bo… "
426,now let me be clear: sanders could be the guy to beat trump but he’s got to prove himself so and according to ru… 
427,‘the nation’ endorses bernie sanders and his movement via 
428,_ i think it’s unfair to expect a candidate to be on every moment of every event i’m not worried th… 
429,democratic congressman warns party there will be serious electoral consequences with a bernie nomination 
430," warren's ma plan is faster paid for and more likely to pass

sanders is openly breaking campaig… "
431, bernie sanders gives me the creeps i said what i said 💁‍♀️
432,but point is this is who the sanders constituency is a progressive purity test that only he can pass despite not… 
433,it feels like i've been called toxic and angry over and over and over again because i support bernie sanders even t… 
434,"also i asked ""name me one piece of significant legislation sanders has produced in his years in office” no ans… "
435,if you want to support the trans community vote for bernie sanders tomorrow we need medicare for all we need som… 
436,all these things sanders supporters claim (health care the environment college costs) warren shares most of tho… 
437,this is ultimately the problem with the sanders campaign a colleague at another institution that i know personally… 
438,"_one_twit it was walked back entirely almost immediately after 

if you have the time… "
439,"california _intel poll:
sanders %
biden %
warren %
bloomberg %
gabbard %

buttigieg %
klobuchar %… "
440, by virtue of upbringing & material needs i have more in common with bernie sanders than i do barack obama
441, you want to be remembered for being a progressive hero do you want your picture on the wall of this revol… 
442,sanders maybe chained himself to a black woman years ago he made it ** all about himself ** then and he has not… 
443, yeah how about you read the first damn paragraph of what jake tapper said which is what i… 
444,sc voted for biden over sanders b/c we know trump light when we see itand we want no part of trump to survive after 
445," sanders and trumps followers are both cults of personality

they are incapable of seeing… "
446, we learned about this a few weeks ago when your organization was exposed runnin… 
447,this is what i don’t want is sanders the second coming of trump so disappointed 🙀 
448, yes concur however i think biden v trump is not as foregone a conclusion as sanders v trump having l… 
449, please tell me people inside the sanders campaign are trying to reach out to warrens camp
450, not my transfriends nor anyone i know that is lgbtq in fact a gay bar in mid… 
451, same and it breaks my heart some of these are my biggest twitter heros but they hate sanders and i… 
452, _joseph oh hey let's take on stupid bernie sanders supporter take (who im n… 
453, theres no same world where biden warren and sanders are one political party this is a war and crisis of id… 
454," would you care for a bit of data with your opinion
most polls show bernie beating trump
last week a… "
455, funny you mention pp since on t… 
456, warren has a very similar agenda to sanders she’s like fdr and teddy roosevelt
457,_summit the voices in sanders head is the only thing hanging up on him with the horrific state that the putin/… 
458, stop supporting bernie sanders fools
459, if mr bloomberg quits trump will eat sanders and biden for lunch t… 
460,i think so too this is just another way of saying sanders is not a team player 
461, come on i really wanted warren to win but at this point that's a pipe dream if we want a… 
